*Canis*,*latrans*,*Recent; northern part of Mississippi Valley to Alberta.  Pleistocene; Illinois, Indiana, Oregon*
*Canis*,*marshii*,*Eocene (Bridger); Wyoming*
*Canis*,*occidentalis*,*Recent; North America.  Pleistocene; lead region of Upper Mississippi River*
*Canis*,*priscolatrans*,*Pleistocene; Pennsylvania*
*Canis*,*temerarius*,*Miocene (Loup Fork); Nebraska, Colorado*
*Canis*,*vafer*,*Miocene (Loup Fork); Nebraska*
*Captorhinus*,*angusticeps*,*Permian; Texas*
*Carcharhinus*,*Prionace antiquus*,*Miocene; California*
*Carcharhinus*,*Prionace egertoni*,*Eocene; South Carolina: Miocene; Maryland, North Carolina*
*Carcharhinus*,*Aprionodon gibbesii*,*Eocene; South Carolina, Alabama: Miocene; Maryland*
*Carcharhinus*,*Prionace tenuis*,*Senonian; Switzerland: Eocene?; South Carolina*
*Carcharhinus*,*sp. indet.*,*Eocene; Alabama*
*Carcharias*,*contortidens*,*Eocene and Miocene; Europe: Eocene; South Carolina and Alabama: Miocene?; North Carolina*
*Carcharias*,*verticalis*,*Eocene: Europe, Egypt, South Carolina, Alabama*
*Carcharodon*,*auriculatus*,*Tertiary; Europe, North Africa, Arabia, Victoria, New Zealand, North America: Eocene; Alabama, Missi*
*Carcharodon*,*carcharias*,*Recent in all temperate and tropical seas: Pliocene; Europe: Miocene and Eocene; South Carolina, Nor*
*Carcharodon*,*contortidens*,*Eocene; North Carolina*
*Carcharodon*,*lanciformis*,*Phosphate beds; South Carolina*
*Carcharodon*,*leptodon*,*Eocene; South Carolina*
*Carcharodon*,*megalodon*,*Tertiary; Europe, Arabia, East Indies, West Indies, North and South America, Central America, Austra*
*Carcharodon*,*rectus*,*Miocene; California*
*Carcharopsis*,*wortheni*,*Subcarboniferous; Alabama*
*Carcinodon*,*filholianus*,*Eocene (Puerco); New Mexico*
*Castor*,*canadensis*,*Recent; North America.  Pleistocene; New York, Pennsylvania, Virginia, Tennessee, New Jersey, South*
*Castoroides*,*ohioensis*,*Pleistocene; Ohio, Indiana, Illino's, Tennessee, New York, South Carolina, Pennsylvania, Texas, Mich*
*Catopsalis*,*foliatus*,*Eocene (Puerco); New Mexico*
*Catostomus*,*batrachops*,*Pleistocene (Equus beds); Oregon*
*Catostomus*,*cristatus*,*Pleistocene (Equus beds); Idaho*
*Catostomus*,*labiatus*,*Recent and Pleistocene; Klamath Lake, Oregon*
*Catostomus*,*shoshonensis*,*Pleistocene (Equus beds); Idaho*
*Caulodon*,*diversidens*,*Jurassic; Colorado*
*Caulodon*,*leptoganus*,*Jurassic; Colorado*
*Ccelosaurus*,*antiquus*,*Cretaceous; New Jersey*
*Centetodon*,*altidens*,*Eocene (Bridger); Wyoming*
*Centetodon*,*pulcher*,*Eocene (Bridger); Wyoming*
*Centracodon*,*delicatus*,*Eocene (Bridger); Wyoming*
*Cephalaspis*,*campbelltonensis*,*Lower Devonian; New Brunswick*
*Cephalaspis*,*dawsoni*,*Lower Devonian; Gaspe%A, Canada*
*Cephalaspis*,*jexi*,*Upper Devonian; Scaumenac Bay, Canada*
*Cephalaspis*,*laticeps*,*Upper Devonian; Scaumenac Bay, Canada*
*Cephalotropus*,*coronatus*,*Miocene; Maryland*
*Ceratodus*,*americanus*,*Jurassic; Wyoming*
*Ceratodus*,*eruciferus*,*Cretaceous (Laramie); Montana*
*Ceratodus*,*favosus*,*Permian; Texas*
*Ceratodus*,*gu%Fntheri*,*Jurassic; Colorado*
*Ceratodus*,*hieroglyphus*,*Cretaceous (Laramie); Montana*
*Ceratodus*,*robustus*,*Jurassic; Wyoming*
*Ceratops*,*alticornis*,*Cretaceous (Laramie); Colorado*
*Ceratops*,*montanus*,*Cretaceous (Laramie); Montana*
*Ceratops*,*paucidens*,*Cretaceous (Laramie); Montana*
*Ceratosaurus*,*nasicornis*,*Jurassic; Colorado*
*Cercariomorphus*,*parvisquamis*,*Coal-measures; Ohio*
*Cervalces*,*americanus*,*Pleistocene; Kentucky, New Jersey*
*Cervus*,*canadensis*,*Pleistocene and Recent.  Fossil in New York, New Jersey, Kentucky, North Carolina, Florida, Ontario;*
*Cervus*,*fortis*,*Pliocene (Loup Fork); Oregon*
*Ceterhinops*,*longifrons*,*Tertiary (Phosphate beds); South Carolina*
*Cetophis*,*heteroclivus*,*Miocene; Maryland*
*Cetotherium*,*cephalum*,*Miocene; Maryland*
*Cetotherium*,*davidsonii*,*Miocene; California*
*Cetotherium*,*leptocentrum*,*Miocene; Virginia*
*Cetotherium*,*megalophysum*,*Miocene; Maryland*
*Cetotherium*,*mysticetoides*,*Miocene; North Carolina*
*Cetotherium*,*parvum*,*Miocene; Maryland, South Carolina*
*Cetotherium*,*polyporum*,*Miocene; North Carolina*
*Chaenohyus*,*decedens*,*Miocene (John Day); Oregon*
*Chaetodipterus*,*faber*,*Recent; Cape Cod to Rio Janeiro: Pleistocene; Florida*
*Chalicotherium*,*bilobatum*,*Oligocene (White River); Canada*
*Chamops*,*segnis*,*Cretaceous (Laramie); Wyoming*
*Champsodelphis*,*acutidens*,*Miocene; Maryland*
*Champsosaurus*,*annectens*,*Cretaceous (Laramie); Montana*
*Champsosaurus*,*australis*,*Eocene (Puerco); N. Mexico*
*Champsosaurus*,*brevicollis*,*Cretaceous (Laramie); Montana*
*Champsosaurus*,*profundus*,*Cretaceous (Laramie); Montana*
*Champsosaurus*,*puercensis*,*Eocene (Puerco); N. Mexico*
*Champsosaurus*,*saponensis*,*Eocene (Puerco); N. Mexico*
*Champsosaurus*,*vaccinsulensis*,*Cretaceous (Laramie); Montana*
*Charadrius*,*sheppardianus*,*Eocene; Colorado*
*Cheiracanthus*,*costellatus*,*Subcarboniferous; Scotland: Devonian; Province of Quebec, Canada (if correctly identified)*
*Cheirolepis*,*canadensis*,*Upper Devonian; Province of Quebec*
*Cheirotheroides*,*pilulatus*,*Triassic; Massachusetts*
*Chelichnus*,*wymanianus*,*Triassic; Pennsylvania*
*Chelonoides*,*incedens*,*Triassic; Massachusetts*
*Chelydra*,*crassa*,*Eocene (Puerco); New Mexico*
*Chelydra*,*serpentina*,*Recent: Pleistocene; Maryland*
*Chilonyx*,*rapidens*,*Permian; Texas*
*Chirodus*,*acutus*,*Coal-measures; Ohio*
*Chirotherium*,*heterodactylum*,*Coal-measures; Pennsylvania*
*Chirotherium*,*reiteri*,*Coal-measures; Pennsylvania*
*Chirox*,*plicatus*,*Eocene (Torrejon); New Mexico*
*Chitinodus*,*antiquus*,*Subcarboniferous (Burlington); Iowa*
*Chitinodus*,*latus*,*Subcarboniferous (Keokuk); Illinois, Iowa*
*Chitinodus*,*liratus*,*Subcarboniferous (St. Louis); Illinois*
*Chitinodus*,*rugosus*,*Subcarboniferous (Keokuk); Illinois*
*Chitinodus*,*springeri*,*Subcarboniferous (Burlington); Illinois, Iowa*
*Chitinodus*,*tribulis*,*Subcarboniferous (Keokuk); Illinois, Iowa*
*Chlamytherium*,*humboldtii*,*Pliocene; South America, Florida*
*Cholodus*,*inaequalis*,*Coal-measures; Illinois, Iowa*
*Chomatodus*,*affinis*,*Subcarboniferous (Keokuk); Illinois*
*Chomatodus*,*angustus*,*Subcarboniferous (St. Louis); Indiana*
*Chomatodus*,*arcuatus*,*Coal-measures; Iowa, Nebraska, Belgium*
*Chomatodus*,*chesterensis*,*Subcarboniferous (Chester); Illinois*
*Chomatodus*,*comptus*,*Subcarboniferous (Burlington); Iowa*
*Chomatodus*,*costatus*,*Subcarboniferous (Keokuk); Illinois*
*Chomatodus*,*cultellus*,*Subcarboniferous (Chester); Illinois*
*Chomatodus*,*inconstans*,*Subcarboniferous (St. Louis); Iowa*
*Chomatodus*,*incrassatus*,*Subcarboniferous (St. Louis); Illinois, Iowa, Missouri*
*Chomatodus*,*insignis*,*Subcarboniferous (St. Louis); Missouri, Illinois*
*Chomatodus*,*loriformis*,*Subcarboniferous (Keokuk); Illinois*
*Chomatodus*,*molaris*,*Subcarboniferous (Keokuk); Illinois*
*Chomatodus*,*newberryi*,*Subcarboniferous (St. Louis); Indiana*
*Chomatodus*,*parallelus*,*Subcarboniferous (Warsaw); Illinois, Missouri*
*Chomatodus*,*pusillus*,*Subcarboniferous (Keokuk); Illinois, Indiana*
*Chomatodus*,*selliformis*,*Subcarboniferous (St. Louis); Illinois, Indiana*
*Chomatodus*,*varsouviensis*,*Subcarboniferous (Warsaw); Illinois, Missouri*
*Chonespondylus*,*grandis*,*Triassic; Nevada*
*Choneziphius*,*coelops*,*Tertiary (Phosphate beds); South Carolina*
*Choneziphius*,*liops*,*Tertiary (Phosphate beds); South Carolina*
*Choneziphius*,*trachops*,*Tertiary (Phosphate beds); South Carolina*
*Chriacus*,*angulatus*,*Eocene (Wasatch); New Mexico, Wyoming*
*Chriacus*,*baldwini*,*Eocene (Torrejon); New Mexico*
*Chriacus*,*pelvidens*,*Eocene (Torrejon); New Mexico*
*Chriacus*,*schlosserianus*,*Eocene (Torrejon); New Mexico*
*Chriacus*,*stenops*,*Eocene (Torrejon); New Mexico*
*Chriacus*,*truncatus*,*Eocene (Torrejon); New Mexico*
*Cimolestes*,*curtus*,*Cretaceous (Laramie); Wyoming*
*Cimolestes*,*incisus*,*Cretaceous (Laramie); Wyoming*
*Cimoliasaurus*,*grandis*,*Cretaceous; Arkansas*
*Cimoliasaurus*,*laramiensis*,*Jurassic (Shirley); Wyoming*
*Cimoliasaurus*,*magnus*,*Cretaceous (Green-sand No. 5); New Jersey*
*Cimoliasaurus*,*planior*,*Cretaceous; Mississippi*
*Cimoliasaurus*,*snowii*,*Cretaceous (Niobrara); Kansas*
*Cimoliasaurus*,*vetustus*,*Cretaceous; Alabama, New Jersey*
*Cimoliasaurus*,*sp. indet.*,*Cretaceous; Kansas*
*Cimolichthys*,*dirus*,*Cretaceous (Fox Hills); North Dakota*
*Cimolomys*,*agilis*,*Cretaceous (Laramie); Wyoming*
*Cimolomys*,*bellus*,*Cretaceous (Laramie); Wyoming*
*Cimolomys*,*digona*,*Cretaceous (Laramie); Wyoming*
*Cimolomys*,*formosus*,*Cretaceous (Laramie); Wyoming*
*Cimolomys*,*gracilis*,*Cretaceous (Laramie); Wyoming*
*Cimolomys*,*minutus*,*Cretaceous (Laramie); Wyoming*
*Cimolomys*,*nitidus*,*Cretaceous (Laramie); Wyoming*
*Cimolomys*,*parvus*,*Cretaceous (Laramie); Wyoming*
*Cimolomys*,*serratus*,*Cretaceous (Laramie); Wyoming*
*Cimolopteryx*,*retusus*,*Cretaceous (Laramie): Wyoming*
*Cionodon*,*arctatus*,*Cretaceous (Laramie); Colorado*
*Cionodon*,*stenopsis*,*Cretaceous (Laramie); Saskatchewan*
*Cladocyclus*,*occidentalis*,*Cretaceous; South Dakota, Manitoba*
*Cladodus*,*acuminatus*,*Coal-measures; Ohio*
*Cladodus*,*alternatus*,*Subcarboniferous (Kinderhook, Burlington); Iowa*
*Cladodus*,*angulatus*,*Subcarboniferous (Keokuk); Illinois*
*Cladodus*,*bellifer*,*Subcarboniferous (Burlington); Iowa*
*Cladodus*,*carinatus*,*Coal-measures; Illinois, Iowa*
*Cladodus*,*concinnus*,*Devonian (Cleveland shale); Ohio*
*Cladodus*,*coniger*,*Devonian (Chemung); Pennsylvania*
*Cladodus*,*costatus*,*Subcarboniferous (Chester); Illinois*
*Cladodus*,*deflexus*,*Subcarboniferous (Burlington); Illinois*
*Cladodus*,*eccentricus*,*Subcarboniferous (St. Louis); Illinois, Missouri*
*Cladodus*,*elegans*,*Subcarboniferous (St. Louis); Missouri*
*Cladodus*,*euglypheus*,*Subcarboniferous (St. Louis); Illinois, Missouri, Iowa*
*Cladodus*,*exiguus*,*Subcarboniferous (Kinderhook); Iowa*
*Cladodus*,*exilis*,*Subcarboniferous (Kinderhook); Iowa*
*Cladodus*,*ferox*,*Subcarboniferous (St. Louis); Missouri*
*Cladodus*,*fulleri*,*Coal-measures; Illinois, Iowa*
*Cladodus*,*girtyi*,*Coal-measures; Colorado*
*Cladodus*,*gomphoides*,*Subcarboniferous (Burlington); Iowa*
*Cladodus*,*gracilis*,*Coal-measures; Indiana*
*Cladodus*,*grandis*,*Subcarboniferous (Chester); Illinois*
*Cladodus*,*hertzeri*,*Subcarboniferous (below Berea Grit); Ohio*
*Cladodus*,*intercostatus*,*Subcarboniferous (Burlington); Iowa, Illinois*
*Cladodus*,*ischypus*,*Subcarboniferous (St. Louis); Missouri*
*Cladodus*,*keokuk*,*Subcarboniferous (Keokuk); Iowa, Illinois*
*Cladodus*,*lamnoides*,*Subcarboniferous (Keokuk); Illinois.  Also reported from Russia*
*Cladodus*,*magnificus*,*Subcarboniferous; Alabama, Illinois, Iowa*
*Cladodus*,*micropus*,*Subcarboniferous (Keokuk); Illinois*
*Cladodus*,*monroei*,*Devonian (Hamilton); Ohio*
*Cladodus*,*mortifer*,*Coal-measures; Illinois, Indiana, Iowa, Nebraska, Kansas*
*Cladodus*,*newmani*,*Subcarboniferous; Alabama*
*Cladodus*,*occidentalis*,*Coal-measures; Kansas*
*Cladodus*,*pandatus*,*Coal-measures; Illinois*
*Cladodus*,*parvulus*,*Devonian; Ohio*
*Cladodus*,*pattersoni*,*Subcarboniferous (Waverly); Ohio, Kentucky*
*Cladodus*,*politus*,*Subcarboniferous (Chester); Illinois*
*Cladodus*,*praenuntius*,*Subcarboniferous (Burlington); Iowa*
*Cladodus*,*raricostatus*,*Subcarboniferous (Keokuk); Iowa*
*Cladodus*,*rivi-petrosi*,*Devonian (Cleveland shale); Ohio*
*Cladodus*,*robustus*,*Subcarboniferous (Keokuk); Illinois*
*Cladodus*,*romingeri*,*Subcarboniferous (Waverly); Michigan*
*Cladodus*,*spinosus*,*Subcarboniferous (St. Louis); Missouri*
*Cladodus*,*splendens*,*Subcarboniferous (Kinderhook); Iowa*
*Cladodus*,*springeri*,*Subcarboniferous (Kinderhook); Iowa.  Also reported from Belgium*
*Cladodus*,*stenopus*,*Subcarboniferous (St. Louis); Illinois*
*Cladodus*,*striatus*,*Subcarboniferous; England, Ireland: Devonian (Corniferous); Ohio (if correctly identified)*
*Cladodus*,*subulatus*,*Devonian (Cleveland shale); Ohio*
*Cladodus*,*succinctus*,*Subcarboniferous (Kinderhook); Iowa*
*Cladodus*,*terrelli*,*Devonian (Cleveland shale); Ohio*
*Cladodus*,*tumidus*,*Devonian (Cleveland shale); Ohio*
*Cladodus*,*turritus*,*Subcarboniferous (Keokuk); Illinois*
*Cladodus*,*vanhornei*,*Subcarboniferous (St. Louis); Illinois*
*Cladodus*,*wachsmuthi*,*Subcarboniferous (Kinderhook); Iowa*
*Cladodus*,*zygopus*,*Subcarboniferous (Chester); Illinois*
*Cladoselache*,*clarki*,*Devonian (Cleveland shale); Ohio*
*Cladoselache*,*fyleri*,*Devonian (Cleveland shale); Ohio*
*Cladoselache*,*kepleri*,*Devonian (Cleveland shale); Ohio*
*Cladoselache*,*newberryi*,*Subcarboniferous (Waverly); Ohio*
*Cladoselache*,*sinuatus*,*Devonian (Cleveland shale); Ohio*
*Claenodon*,*corrugatus*,*Eocene (Torrejon); New Mexico*
*Claenodon*,*ferox*,*Eocene (Torrejon); New Mexico*
*Claenodon*,*protogonioides*,*Eocene (Puerco and Torrejon); New Mexico*
*Clangula*,*hyemalis*,*Recent; Northern Hemisphere: Pleistocene; Oregon*
*Claorhynchus*,*trihedrus*,*Cretaceous (Laramie); Montana*
*Clemmys*,*insculpta*,*Recent; Eastern U. S.: Pleistocene (Port Kennedy); Pennsylvania*
*Clemmys*,*percrassa*,*Pleistocene (Port Kennedy); Pennsylvania*
*Clepsydrops*,*collettii*,*Permian; Illinois, Kansas*
*Clepsydrops*,*leptocephalus*,*Permian; Texas*
*Clepsydrops*,*limbatus*,*Permian; Texas*
*Clepsydrops*,*macrospondylus*,*Permian; Texas*
*Clepsydrops*,*natalis*,*Permian; Texas*
*Clepsydrops*,*pedunculatus*,*Permian; Illinois*
*Clepsydrops*,*vinslovii*,*Permian; Illinois*
*Clepsysaurus*,*pennsylvanicus*,*Triassic; Pennsylvania, New Jersey, North Carolina*
*Clepsysaurus*,*veatleianus*,*Triassic; Pennsylvania*
*Clidastes*,*cinerearum*,*Cretaceous (Niobrara); Kansas*
*Clidastes*,*conodon*,*Cretaceous; New Jersey*
*Clidastes*,*dispar*,*Cretaceous (Niobrara); Kansas*
*Clidastes*,*iguanavus*,*Cretaceous; New Jersey*
*Clidastes*,*intermedius*,*Cretaceous; Alabama*
*Clidastes*,*liodontus*,*Cretaceous; Kansas*
*Clidastes*,*propython*,*Cretaceous; Alabama*
*Clidastes*,*pumilis*,*Cretaceous (Niobrara); Kansas*
*Clidastes*,*rex*,*Cretaceous (Niobrara); Kansas*
*Clidastes*,*stenops*,*Cretaceous (Niobrara); Kansas*
*Clidastes*,*tortor*,*Cretaceous (Niobrara); Kansas*
*Clidastes*,*validus*,*Cretaceous; New Jersey*
*Clidastes*,*velox*,*Cretaceous (Niobrara); Kansas*
*Clidastes*,*westii*,*Cretaceous (Pierre); Kansas*
*Clidastes*,*wymani*,*Cretaceous (Niobrara); Kansas*
*Climatius*,*latispinosus*,*Lower Devonian; New Brunswick*
*Coccosteus*,*canadensis*,*Devonian; Canada*
*Coccosteus*,*cuyahogae*,*Devonian (Cleveland shale); Ohio*
*Coccosteus*,*macromus*,*Devonian (Chemung); Pennsylvania*
*Coccosteus*,*occidentalis*,*Devonian (Corniferous); Ohio*
*Cochliodus*,*costatus*,*Subcarboniferous (Burlington); Iowa*
*Cochliodus*,*leidyi*,*Subcarboniferous (Chester); Illinois*
*Cochliodus*,*obliquus*,*Subcarboniferous (St. Louis); Missouri*
*Cochliodus*,*vanhornii*,*Subcarboniferous (St. Louis); Illinois, Iowa, Missouri*
*Cocytinus*,*gyrinoides*,*Coal-measures; Ohio*
*Coelacanthus*,*elegans*,*Coal-measures; Ohio*
*Coelacanthus*,*ornatus*,*Coal-measures; Ohio*
*Coelacanthus*,*robustus*,*Coal-measures; Ohio, Illinois*
*Coelodus*,*brownii*,*Cretaceous (Comanche); Oklahoma*
*Coelodus*,*stantoni*,*Cretaceous (Kiowa shales); Kansas*
*Coelophysis*,*bauri*,*Triassic; New Mexico*
*Coelophysis*,*longicollis*,*Triassic; New Mexico*
*Coelophysis*,*willistoni*,*Triassic; New Mexico*
*Coelorhynchus*,*acus*,*Eocene; New Jersey*
*Coelorhynchus*,*ornatus*,*Eocene; Alabama*
*Coelosteus*,*ferox*,*Subcarboniferous (St. Louis): Illinois*
*Coelurus*,*agilis*,*Jurassic; Colorado*
*Coelurus*,*fragilis*,*Jurassic; Wyoming*
*Coelurus*,*gracilis*,*Jurrassic (Potomac); Maryland*
*Collettosaurus*,*indianaensis*,*Coal-measures; Indiana*
*Colodon*,*dakotensis*,*Oligocene (White River); South Dakota*
*Colodon*,*longipes*,*Oligocene (White River); South Dakota*
*Colodon*,*luxatus*,*Oligocene (White River); South Dakota*
*Colodon*,*occidentalis*,*Oligocene (White River); South Dakota:  Miocene (John Day); Oregon*
*Colodon*,*procuspidatus*,*Oligocene (White River); South Dakota*
*Colonoceras*,*agrestis*,*Eocene (Bridger); Wyoming*
*Colonymys*,*celer*,*Eocene (Green River); Wyoming*
*Coluber*,*sp. indet.*,*Pleistocene; Pennsylvania*
*Colymbus*,*auritus*,*Recent; Northern Hemisphere: Pleistocene; Oregon, Tennessee*
*Colymbus*,*holboelii*,*Recent; North America: Pleistocene (Equus beds); Oregon*
*Colymbus*,*nigricollis*,*Recent; Western North America: Pleistocene (Equus beds); Oregon*
*Compsacanthus*,*laevis*,*Coal-measures; Ohio*
*Compsemys*,*lineolatus*,*Cretaceous (Laramie); Montana, Colorado, Saskatchewan*
*Compsemys*,*obscurus*,*Cretaceous (Laramie); Montana*
*Compsemys*,*plicatulus*,*Jurassic; Colorado, Wyoming*
*Compsemys*,*victus*,*Cretaceous (Laramie); Montana, Colorado, Saskatchewan*
*Compsemys*,*sp. indet.*,*Eocene (Puerco); New Mexico*
*Comptichnus*,*obesus*,*Triassic; Massachusetts*
*Conacodon*,*cophater*,*Eocene (Puerco); New Mexico*
*Conacodon*,*entoconus*,*Eocene (Puerco); New Mexico*
*Conchodus*,*plicatus*,*Coal-measures; Nova Scotia*
*Coniophis*,*precedens*,*Cretaceous (Laramie); Wyoming*
*Coniornis*,*altus*,*Cretaceous; Montana*
*Conodectes*,*favosus*,*Permian; Texas*
*Conoryctes*,*comma*,*Eocene (Puerco); New Mexico*
*Conosaurus*,*bowmani*,*Cretaceous (Greensand); New Jersey*
*Copodus*,*marginatus*,*Subcarboniferous (St. Louis); Indiana*
*Copodus*,*pusillus*,*Subcarboniferous (Chester); Illinois*
*Copodus*,*vanhornii*,*Subcarboniferous (St. Louis); Missouri, Illinois*
*Corax*,*affinis*,*Upper Cretaceous; Europe.  A specimen in the Enniskillen collection from the Eocene of Alabama may b*
*Corax*,*curvatus*,*Cretaceous (Benton); Kansas*
*Corax*,*falcatus*,*Cretaceous; Europe, Alabama, Mississippi, Texas, Kansas, Colorado, New Jersey*
*Corax*,*pristodontus*,*Upper Cretaceous; Europe, India, Africa, New Jersey: Eocene; Alabama, Mississippi, South Carolina: M*
*Corvipes*,*lacertoideus*,*Triassic; Massachusetts, Connecticut*
*Corvus*,*annectens a^Shufeldt*,*Pleistocene; Oregon*
*Coryphodon*,*anax*,*Eocene (Wasatch); Wyoming*
*Coryphodon*,*armatus*,*Eocene (Wasatch); Wyoming*
*Coryphodon*,*cinctus*,*Eocene (Wasatch); Wyoming*
*Coryphodon*,*curvicristis*,*Eocene (Wasatch); Wyoming*
*Coryphodon*,*cuspidatus*,*Eocene (Wasatch); New Mexico, Wyoming*
*Coryphodon*,*elephantopus*,*Eocene (Wasatch); New Mexico, Wyoming*
*Coryphodon*,*hamatus*,*Eocene (Wasatch); Wyoming*
*Coryphodon*,*latidens*,*Eocene (Wasatch); New Mexico, Wyoming*
*Coryphodon*,*latipes*,*Eocene; New Mexico*
*Coryphodon*,*lobatus*,*Eocene; New Mexico, Wyoming*
*Coryphodon*,*marginatus*,*Eocene (Wasatch); Wyoming*
*Coryphodon*,*molestus*,*Eocene (Wasatch); New Mexico*
*Coryphodon*,*obliquus*,*Eocene (Wasatch); New Mexico*
*Coryphodon*,*radians*,*Eocene (Wasatch); Wyoming, New Mexico*
*Coryphodon*,*repandus*,*Eocene (Wasatch); Wyoming*
*Coryphodon*,*semicinctus*,*Eocene (Wasatch); Wyoming*
*Coryphodon*,*singularis*,*Eocene (Wind River); Wyoming*
*Coryphodon*,*subquadratus*,*Eocene (Wasatch); Wyoming*
*Coryphodon*,*testis*,*Eocene (Wasatch); Wyoming*
*Coryphodon*,*ventanus*,*Eocene (Wind River); Wyoming, Colorado*
*Coryphodon*,*wortmani*,*Eocene (Wind River); Wyoming*
*Cosmacanthus*,*bullatus*,*Subcarboniferous (Chester); Illinois*
*Cosmacanthus*,*stellatus*,*Subcarboniferous (St. Louis); Missouri*
*Cottus*,*cryptotremus*,*Pleistocene (Equus); Idaho*
*Cottus*,*divaricatus*,*Pleistocene (Equus); Oregon*
*Cottus*,*hypoceras*,*Pleistocene (Equus); Oregon*
*Cottus*,*pontifex*,*Pleistocene (Equus); Oregon*
*Cremastosaurus*,*carinicollis*,*Oligocene (White River); Colorado*
*Creosaurus*,*atrox*,*Jurassic; Colorado*
*Cricotus*,*crassidiscus*,*Permian; Texas*
*Cricotus*,*gibsoni*,*Permian; Illinois*
*Cricotus*,*heteroclitus*,*Permian; Illinois*
*Cricotus*,*hypantricus*,*Permian; Texas*
*Cricotus*,*sp. indet.*,*Permian; Illinois*
*Crocodylus*,*acer*,*Eocene (Manti beds); Utah*
*Crocodylus*,*affinis*,*Eocene (Bridger); Wyoming*
*Crocodylus*,*antiquus*,*Eocene; Virginia*
*Crocodylus*,*aptus*,*Eocene (Wasatch?); Wyoming*
*Crocodylus*,*brevicollis*,*Eocene (Bridger); Wyoming*
*Crocodylus*,*chamensis*,*Eocene (Wasatch); New Mexico*
*Crocodylus*,*clavis*,*Eocene (Bridger); Wyoming*
*Crocodylus*,*elliotti*,*Eocene (Bridger); Wyoming, New Mexico*
*Crocodylus*,*fastigiatus*,*Eocene; Virginia*
*Crocodylus*,*grinnellii*,*Eocene (Bridger); Wyoming*
*Crocodylus*,*grypus*,*Eocene (Bridger?); New Mexico*
*Crocodylus*,*heterodon*,*Eocene (Wasatch); Wyoming*
*Crocodylus*,*humilis*,*Cretaceous (Laramie); Montana, Colorado*
