03714810	Sitzungsberichte -- Akademie der Wissenschaften in Wien. Mathematisch-Naturwissenschaft. Klasse. Abt. I. Miner., Biol., Erdk	Vienna, Austria	Springer.
03715736	Dizhi Lunping [= Ti-chih Lun-p'ing] = Geological Review. (Geological Society of China and Geological Review Editorial Board)	Beijing, China	Dizhi Chubanshe
03717208	South African Journal of Geology	Johannesburg, South Africa	Geological Society of South Africa
03718204	Tu%Frkiye Jeoloji Kurumu Bu%Flteni = Bulletin of the Geological Society of Turkey	Ankara, Turkey	Tu%Frkiye Jeoloji Kurumu
03721426	Transactions of the Royal Society of South Australia	Adelaide, Australia	Royal Society of South Australia
03723577	Trudy Zoologicheskogo Instituta, Akademiya Nauk SSSR	Leningrad, USSR	Izdatel'stvo ``Nauka''
03729966	Zapisnici Srpskog Geolos%Jkog Drus%Jtva = Compte Rendu des Se%Aances de la Socie%Ate%A Serbe de Ge%Aologie	Belgrade, Yugoslavia	Srpsko Geolos%Jko Drus%Jtvo.
03730786	Proceedings of the Indian Science Congress	Calcutta, India	Indian Science Congress Association.
03730972	Palaeontographia Italica	Pisa, Italy	Universita%C di Pisa, Museo di Storia Naturale e del Territorio Calci.
03732061	Bulletin Scientifique de Bourgogne	Dijon, France	Socie%Ate%A des Sciences Naturelles de Dijon
03732444	Izvestiya Akademii Nauk SSSR, Seriya Geograficheskaya	Moscow, USSR	Izdatel'stvo ``Nauka''
03732851	Revue des Sciences Naturelles d'Auvergne	Clermont-Ferrand, France	Socie%Ate%A d'Histoire Naturelle d'Auvergne
03733823	Revista del Museo de La Plata. Nueva Serie. Seccio%An Paleontologi%Aa	La Plata, Argentina	Universidad Nacional de La Plata, Facultad de Ciencias Naturales y Museo
03733874	Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening	Copenhagen, Denmark	Dansk Naturhistorisk Forening
0373434X	Rapports et Proce%Cs-Verbaux des Re%Aunions -- Commission Internationale pour l'Exploration Scientifique de la Mer Me%Aditerrane%Ae	Principaute%A de Monaco	Comm. Int. Explor. Sci. Mer Me%Ad.
03734927	Proceedings of the Cotteswold Naturalists' Field Club	Gloucester, England	Cotteswold Naturalists' Field Club
03736474	Memorias e Noticias -- Universidade de Coimbra, Museu e Laboratorio Mineralogico e Geologico	Coimbra, Portugal	Mus. Lab. Mineral. Geol. Univ. Coimbra. [Simultan. entit:Publicac%Bo%Des]
03736636	Nouvelles Archives du Muse%Aum d'Histoire Naturelle de Lyon	Lyon, France	Muse%Aum Guimet d'Histoire Naturelle de Lyon.
03737179	C%Jeskoslovensky%A Kras	Prague, Czechoslovakia	C%Jeskoslovenska%A Akademie Ve%Jd.
03739627	Zitteliana. Abhandlungen der Bayerischen Staatssammlung fu%Fr Pala%Fontologie and historische Geologie	Munich, Germany	Bayerische Staatssammlung fu%Fr Pala%Fontologie und historische Geologie
03739902	Ljetopis Jugoslavenske Akademije Znanosti i Umjetnosti.	Zagreb, Yugoslavia	Jugoslavenska Akademija Znanosti i Umjetnosti
03739929	Annales de la Socie%Ate%A des Sciences Naturelles de la Charente-Maritime	La Rochelle, France	Museum d'Histoire Naturelle
03741346	Bulletin d'Information des Ge%Aologues du Bassin de Paris	Paris, France	Laboratoire de Ge%Aologie des Bassins Se%Adimentaires, Universite%A de Paris
03741893	Geologica Hungarica, Series Palaeontologica	Budapest, Hungary	Magyar A%Allami Fo%Fldtani Inte%Azet
03743268	Geos (Ottawa)	Ottawa, Canada	Energy, Mines and Resources Canada -- Energie, Mines et Ressources Canada
03745708	Aquila. A Magyar Mada%Artani Inte%Azet E%Avko%Fnyve = Annales Instituti Ornithologici Hungarici.	Budapest, Hungary	Az Orsza%Agos Terme%Aszetve%Adelmi Hivatal Mada%Artani Inte%Azete
03746291	Bulletin de l'Institut Royal des Sciences Naturelles de Belgique: Sciences de la Terre = Bull. Konink. Belg. Inst. Natuurwet.: Aardwet	Brussels, Belgium	Inst. R. Sci. Nat. Belgique.
03746429	Bulletin de l'Institut Royal des Sciences Naturelles de Belgique: Biologie = Bulletin van het Konink. Belgisch Inst. Natuurwet.: Biol.	Brussels, Belgium	Inst. R. Sci. Nat. de Belgique
03746682	Bulletin des Laboratoires de Ge%Aologie, Mine%Aralogie, Ge%Aophysique et du Muse%Ae Ge%Aologique de l'Universite%A de Lausanne	Lausanne, Switzerland	Universite%A de Lausanne
03747123	Comunicaciones Paleontolo%Agicas del Museo de Historia Natural de Montevideo	Montevideo, Uruguay	Museo Nacional de Historia Natural.
08836353	Geoarchaeology: An International Journal	New York, etc.	John Wiley & Sons
03749789	Notes et Me%Amoires du Service Ge%Aologique (Morocco)	Rabat, Morocco	E%Aditions du Service Ge%Aologique du Maroc
03750442	Palaeontographica. Beitra%Fge zur Naturgeschichte der Vorzeit. Abteilung A: Pala%Fozoologie, Stratigraphie	Stuttgart, Germany	E. Schweizerbart'sche Verlagsbuchhandlung
03751015	Rad Jugoslavenske Akademije Znanosti i Umjetnosti. Razred za Drus%Jtvene Znanosti	Zagreb, Yugoslavia	Jugoslavenska Akademija Znanosti i Umjetnosti.
03756262	Nachrichten -- Deutsche Geologische Gesellschaft	Hannover, Germany	Deutsche Geologische Gesellschaft.
03756300	Environment Southwest	San Diego, CA, USA	San Diego Society of Natural History
03756419	Geology and Paleontology of Southeast Asia	Tokyo, Japan	University of Tokyo Press
03756688	Rendiconti, Istituto Lombardo Accademia di Scienze e Lettere. [Sezione] B: Scienze Biologiche e Mediche	Milan, Italy	Istituto Lombardo di Scienze e Lettere
03756777	Kingston Geological Review	Kingston upon Thames, England	Kingston Polytechnic Geology Club
03757471	Quarta%Fr. Jahrbuch fu%Fr Erforschung des Eiszeitalters und der Steinzeit (Hugo Obermaier-Gesellschaft)	Bonn, Germany	Ludwig Ro%Fhrscheid Verlag
03757536	Revista Brasiliera de Geocie%Dncias	Sa%Eo Paulo, Brazil	Sociedade Brasiliera de Geologia
03757587	Scripta Geologica	Leiden, The Netherlands	Rijksmuseum van Geologie en Mineralogie
03757633	Bollettino della Societa%C Paleontologica Italiana	Modena, Italy	Societa%C Paleontologica Italiana
03758095	Universum. O%Fsterreichische Monatszeitschrift fu%Fr Natur, Technik und Wirtschaft	Vienna, Austria	Gesellschaft fu%Fr Natur und Technik.
03758176	Utah Geological Association Publication.	Provo, UT, USA	Utah Geological Association.
03759857	Memorie della Societa%C Geologica Italiana	Rome, Italy	Societa%C Geologica Italiana.
03761444	Trudy Paleontologicheskogo Instituta. Akademiya Nauk SSSR	Moscow, USSR	Izdatel'stvo ``Nauka''
03762726	Memorie della Societa%C Italiana di Scienze Naturali e del Museo Civico di Storia Naturale di Milano	Milan, Italy	Societa%C Italiana de Scienze Naturali.
03762734	Palaeontographical Society Monographs	London, England	The Palaeontographical Society
03764230	Contributions to Vertebrate Evolution	Basel, Switzerland	S. Karger
03767773	Tektonika i Stratigrafiya. Mezhvedomstvennyy Sbornik Nauchnykh Trudov (Akademiya Nauk Ukrainy, Institut Geologicheskikh Nauk)	Kiev, Ukraine	Izdatel'stvo ``Naukova Dumka''
03782689	Centre of Asian Studies Occasional Papers and Monographs	Hong Kong	University of Hong Kong
03786870	Geologisch-Pala%Fontologische Mitteilungen Innsbruck	Innsbruck, Austria	Institut fu%Fr Geologie und Pala%Fontologie
03791807	Bulletin de la Socie%Ate%A Belge de Ge%Aologie = Bulletin van de Belgische Vereniging voor Geologie	Brussels, Belgium	Socie%Ate%A Belge de Ge%Aologie.
03792897	Sinet. An Ethiopian journal of science	Addis Ababa, Ethiopia	The Faculty of Science, Addis Ababa University
03793397	Geological Survey of Egypt -- Paper	Cairo, Egypt	Ministry of Petroleum and Mineral Wealth, The Geological Survey of Egypt and Mining Authority
03795098	Bulletin of the Indian Geologists' Association	Chandigarh, India	Indian Geologists' Association
03795101	Himalayan Geology	Dehra Dun, India	Wadia Institute of Himalayan Geology.
03795128	Indian Journal of Earth Sciences	Calcutta, India	Indian Society of Earth Sciences, Department of Geology, Presidency College
03795160	Journal of the Indian Academy of Geoscience	Hyderabad, India	Indian Academy of Geoscience, Geology Department, Osmania University
03795225	Geological Survey of India. Palaeontologia Indica, New Series	Calcutta, India	Geological Survey of India
03798097	Biological Memoirs. An International Journal of Biological Disciplines	Lucknow, India	International Publishers
03848159	Life Sciences Contributions -- Royal Ontario Museum	Toronto, ON, Canada	Royal Ontario Museum.
03850900	Mizunami-Shi Kaseki Hakubutsukan Kenkyu%N Ho%Nkoku = Bulletin of the Mizunami Fossil Museum	Mizunami City, Japan	Mizunami Fossil Museum.
0385244X	Bulletin of the National Science Museum, Series C: Geology & Paleontology = Kokuritsu Kagaku Hakubutsukan Kenkyu%N Ho%Nkoku, C Rui: Chishitsugaku, Koseibutsugaku	Tokyo, Japan	Nat. Sci. Mus.
03854019	Kagoshima Daigaku Rigakubu Kiyo%N (Chigaku. Seibutsugaku) -- Reports of the Faculty of Science, Kagoshima University (Earth Science and Biology)	Kagoshima, Japan	Fac. Sci., Kagoshima Univ.
03857727	Shizen Kagaku to Hakubutsukan = Natural Science and Museums	To%Nkyo%N, Japan	National Science Museum. (Kokuritsu Kagaku Hakubutsukan)
03858278	Kyu%Nshu%N Daigaku Rigakubu. Kenkyu%N Ho%Nkoku. Chishitsugaku -- Science Reports. Department of Geology, Kyushu University	Fukuoka, Japan	Faculty of Sci. Kyu%Nshu%N University
03862208	Proceedings of the Japan Academy, Series B, Physical and Biological Sciences = Nihon Gakushi-in Kiyo, Kam B	Tokyo, Japan	The Japan Academy
0386233X	Journal of the Speleological Society of Japan = Do%Nkutsugaku Zasshi	Akiyoshi-dai  Yamaguchi Prefecture, Japan	Nippon Do%Nkutsugaku Kai.
03870022	Iden -- The Heredity	To%Nkyo%N, Japan	Shokabo.
03870855	Fukushima Daigaku. Kyo%Nikugakubu Ronshu%N. Rika Ho%Nkoku -- Science Reports of the Faculty of Education, Fukushima University	Fukushima, Japan	Faculty of Education, Fukushima University
03871924	Kaseki Kenkyu%Nkai Kaishi = Journal of Fossil Research (Fossil Club Bulletin)	Tokyo, Japan	Fossil Research Society of Japan (Fossil Club)
0387964X	Bulletin of the Kitakyu%Nshu%N Museum of Natural History = Kitakyu%Nshu%N-shiritsu Shizenshi Hakubutsukan Kenkyu%N Ho%Nkoku]	Kitakyu%Nshu%N, Japan	Kitakyu%Nshu%N Museum of Natural History.
03902196	Geo-Archeologia	L'Aquila, Italy	Associazione Geo-Archeologica Italiana
03907686	Atti della Accademia Gioenia di Catania	Catania, Italy	Accademia Gioenia di Catania
03915859	Gortania. Atti del Museo Friulano di Storia Naturale	Udine, Italy	Museo Friulano di Storia Naturale.
03918602	Memorie di Scienze Geologiche	Padua, Italy	Universita%C di Padova
03920062	Bollettino del Museo Civico di Storia Naturale di Verona	Verona, Italy	Museo Civico di Storia Naturale di Verona
03920070	Memorie del Museo Civico di Storia Naturale di Verona. Sezione Scienze dell'Uomo	Verona, Italy	Museo Civico di Storia Naturale.
03920089	Memorie del Museo Civico di Storia Naturale di Verona. Sezione Scienzia della Terra	Verona, Italy	Museo Civico di Storia Naturale
03923037	Rendiconti della Societa%C Geologica Italiana. Supplemento al Bollettino della Societa%C Italiana	Rome, Italy	Societa%C Geologica Italiana
0392758X	Bollettino -- Museo Regionale di Scienze Naturali, Torino	Turin, Italy	Museo Regionale di Scienze Naturali
03939375	Human Evolution.	Firenze, Italy	Editrice ``Il Sedicesimo''
03940691	Atti Ticinensi di Scienze della Terra	Pavia, Italy	Dipartimento di Scienze della Terra, Universita%C di Pavia.
03962687	Bulletin des Centres de Recherches Exploration-Production Elf-Aquitaine (Production)	Pau, France	Societe National Elf-Aquitaine
03969681	Histoire et Nature	Paris, France	Association pour l'Histoire des Sciences de la Nature, Laboratoire d'Ethnobotanique.
03972844	Ge%Aologie Me%Aditerrane%Aenne, Annales de l'Universite%A de Provence	Marseille, France	Universite%A de Provence
03982106	Bulletin du Muse%Ae d'Histoire Naturelle de Marseille	Marseille, France	Imprimerie Municipale
03991725	Nouvelles Archives du Muse%Aum d'Histoire Naturelle de Lyon, Supple%Ament	Lyon, France	Muse%Ae Guimet d'Histoire Naturelle de Lyon
04009673	Materialy po Istorii Fauny i Flory Kazakhstana. (Akademiya Nauk Kazakhskoy SSR, Institut Zoologii)	Alma-Ata, KazSSR, USSR	Izdatel'stvo ``Nauka'' Kazakhskoy SSR
04024664	Annales Ge%Aologiques des Pays Helle%Aniques. 1e Se%Arie	Athens, Greece	Laboratoire de Ge%Aologie de l'Universite%A
04081560	Jahreshefte des Geologischen Landesamtes Baden-Wu%Frttemberg	Freiberg im Breisgau, Germany	Geologisches Landesamt Baden-Wu%Frttemberg
04089529	Me%Amoires pour Servir a%C l'Explication des Cartes Ge%Aologiques et Minie%Cres de la Belgique -- Toelichtende Verh. voor de Geol. en Mijnkarten van Belgie%F	.	Service Ge%Aologique de Belgique
04089618	Zbornik Radova Geolos%Jkog Instituta ``Jovan Z%Jujovic%A'' = Recueil des Travaux de l'Inst. de Ge%Aol. ``Jovan Z%Jujovic%A''	Belgrade, Yugoslavia	Geol. Inst. ``Jovan Z%Jujovic%A
04182642	Quaternary Research, The = Daiyonki Kenkyu	To%Nkyo%N, Japan	Japan Association for Quaternary Reasearch
04186559	Report -- Geological Survey of Greenland (Rapport -- Gro%Snlands Geologiske Underso%Sgelse)	Copenhagen, Denmark	Gro%Snlands Geologiske Underso%Sgelse
04233441	Erlanger Forschungen. Reihe B: Naturwissenschaften und Medizin.	Erlangen, Germany	Verlag Universita%Ftsbund Erlangen-Nu%Frenberg e. V.
04246373	Eesti NSV Teaduste Akadeemia, Toimetised, Keemia, Geoloogia (Izvestiya Akademii Nauk Estonskoy SSR, Khimiya, Geologiya)	Tallin, EstSSR, USSR	Izdatel'stvo ``Perioodika''.
04247116	Eiszeitalter und Gegenwart. Jahrbuch der Deutschen Quarta%Frvereinigung	Hannover, Germany	Deutsche Quarta%Frvereinigung
04334795	Geologicke%A Pra%Ace, Spra%Avy	Bratislava, Czechoslovakia	Geologicky%A U%Astav Diony%Aza S%Jtu%Ara
04353927	Geologica Romana	Rome, Italy	Universita%C di Roma, Istituto di Geologia e Paleontologia -- Consiglio Nazionale delle Ricerche, Centro di Studio per la Geologia dell'Italia Centrale
04354281	Geomorfologiya. Akademiya Nauk SSSR	Moscow, USSR	Izdatel'stvo ``Nauka''
04354795	Geologicke%A Pra%Ace, Spra%Avy	Bratislava, Czechoslovakia	Geologicky%A U%Astav Diony%Aza S%Jtu%Ara
04393112	Wissenschaftliche Beihefte zur Zeitschrift ``Die Ho%Fhle''	Vienna, Austria	Verband O%Fsterreichischer Ho%Fhlenforscher
04396812	Acta Musei Reginaehradecensis. Seria A: Scientiae Naturales = Prace%A Krajske%Aho Musea v Hradci Kra%Alove%A. Seria A: Ve%Jdy Pr%Ji%Arodni	Hradec Kra%Alove%A, Czechoslovakia	Krajske%A Museum
04401298	Wissenschaftliche Beitra%Fge -- Martin-Luther-Universita%Ft Halle-Wittenberg	Halle, Germany	Martin-Luther-Universita%Ft Halle-Wittenberg
04407423	Abhandlungen des Hessischen Landesamtes fu%Fr Bodenforschung	Wiesbaden, Germany	Hessisches Landesamt fu%Fr Bodenforschung
04453395	Illinois State Museum Scientific Papers	Springfield, IL, USA	Illinois State Museum
04531906	Kanagawa Kenritsu Hakubutsukan. Kenkyu%N Ho%Nkoku. Shizen Kagaku -- Bulletin of the Kanagawa Prefectural Museum. Natural Science	Yokohama, Japan	Kanagawa Prefectural Museum
04532015	Noto Rinkai Jikkenjo Nenpo = Annual Report of the Noto Marine Laboratory	Ogi, Uchiura-cho, Suzu-gun, Ishikawa Pref., Japan	Noto Rinkai Jikkenjo
04547802	Memoirs of the Faculty of Science, Kyoto University. Series of Biology	Kyo%Nto, Japan	Faculty of Science, Kyo%Nto University
04547810	Memoirs of the Faculty of Science, Kyoto University. Series of Geology and Mineralogy	Kyo%Nto, Japan	Faculty of Science, Kyo%Nto University
04590856	Trudy Vsesoyuznogo Nauchno-Issledovatel'skogo Geologicheskogo Instituta (VSEGEI). Novaya Seriya	Leningrad, USSR	Ministerstvo Geologii SSSR
04598113	Contributions in Science (Natural History Museum of Los Angeles County)	Los Angeles, CA, USA	Natural History Museum of Los Angeles County
04703901	Naturkundliches Jahrbuch der Stadt Linz	Linz, Austria	Stadtmuseum Linz
04738144	Vero%Fffentlichungen der O%Fsterreichischen Arbeitsgemeinschaft fu%Fr Ur- und Fru%Fhgeschichte	Vienna, Austria	O%Fsterreichische Arbeitsgemeinschaft fu%Fr Ur- und Fru%Fhgeschichte
04747313	Ornitologiya	Moscow, USSR	Izdatel'stvo Moskovskogo Universiteta
04961102	Transvaal Museum Bulletin	Pretoria, South Africa	Transvaal Museum
0496456X	Notes du Service Ge%Aologique, Tunisie	Tunis, Tunisia	Service Ge%Aologique de Tunisie
04964853	Tu%Frk Biyoloji Dergisi = Acta Biologica Turcica	Istanbul, Turkey	Tu%Frk Biyoloji Derneg%Ji.
05055164	Vero%Fffentlichungen aus dem Naturhistorischen Museum Wien. Neue Folge	Vienna, Austria	Naturhistorisches Musem Wien
05060335	Voprosy Paleontologii.	Leningrad, USSR	Leningradskiy Universitet
05067839	Vertebrata Hungarica	Budapest, Hungary	Terme%Aszettudoma%Anyi Muzeum (= Museum Historico-Naturalis Hungarici)
05072921	Voprosy Antropologii	Moscow, USSR	Moskovskiy Gosudarstvennyy Universitet
05132622	Yokosuka-shi Hakubutsukan Kenkyu%N Ho%Nkoku = Science Report of the Yokosuka City Museum	Yokosuka-shi, Kanagawa-ken, Japan	Yokosuka Municipal Museum
05135613	Science Reports of the Yokohama National University. Section 2: Biology and Geology = Yokohama Kokuritsu Daigaku Rika Kiyo. Dai-nirui. Seibutsugaku Chigaku	Yokohama, Japan	Yokohama Nat. Univ.
0515961X	Haystani Gitutyunneri Akademiayi Tehekagir, Gitutyunner Yerkri Masin = Izvestiya Akademii Nauk Armenii, Nauki o Zemle	Yerevan, Armenia	Izdatel'stvo Akad. Nauk Armenii
05209455	Breviora Geolo%Agica Astu%Arica	Oviedo, Spain	Instituto de Geologi%Aa Aplicada, Facultad de Ciencias, Universidad de Oviedo
05212359	C%Jasopis Moravske%Aho Musea, Ve%Jdy Pr%Ji%Arodni%A = Acta Musei Moraviae, Scientiae Naturales	Brno, Czechoslovakia	Moravske%A Museum
05212367	C%Jasopis Moravske%Aho Musea, Ve%Jdy Spolec%Jenske%A = Acta Musei Moraviae, Scientiae Sociales	Brno, Czechoslovakia	Moravske%A Museum
05214726	Annales Historico-Naturales Musei Nationali Hungarici	Budapest, Hungary	Terme%Aszettudoma%Anyi Mu%Azeum
05229863	Wissenschaftliche Zeitschrift der Humboldt-Universita%Ft zu Berlin, Mathematisch-Naturwissenschaftliche Reihe	Berlin, Germany	Humboldt Universita%Ft
0523056X	Annales Scientifiques de l'Universite%A de Besanc%Bon. Ge%Aologie, 4e%Cme se%Arie	Besanc%Bon, France	Institut des Sciences Naturelles, Universite%A de Besanc%Bon
05240832	Bulletin de l'Institut de Ge%Aologie du Bassin d'Aquitaine	Talence, France	Universite%A de Bordeaux
05249511	Revista del Museo Argentino de Ciencias Naturales ``Bernardino Rivadavia'' e Instituto Nacional de las Ciencias Naturales. Paleontologi%Aa	Buenos Aires, Argentina	Mus. Argent. de Cienc. Nat.
05336562	Transactions -- Gulf Coast Association of Geological Societies	Houston, TX, USA	Gulf Coast Geological Societies.
05340403	Go%Fttinger Arbeiten zur Geologie und Pala%Fontologie	Go%Fttingen, Germany	Geologisch-Pala%Fontologisches Institut der Georg-August Universita%Ft [= Universita%Ft Go%Fttingen]
05358582	Rendiconti, Istituto Lombardo Accademia di Scienze e Lettere. [Sezione] B. Scienze Chimiche e Fisiche, Geologiche, Biologiche e Mediche	Milan, Italy	Ist. Lombardo di Scienze e Lettere
05360242	Memorie Descrittive della Carta Geologica d'Italia	Rome, Italy	Servizio Geologico d'Italia
05421535	Mainzer Naturwissenschaftliches Archiv	Mainz, Germany	Naturhistorischen Museums und der Rheinischen Naturforschenden Gesellschaft.
0544540X	Transactions of the Missouri Academy of Science	Columbia, MO, USA	Missouri Academy of Science
05447631	Bulletin du Muse%Ae d'Anthropologie Pre%Ahistorique de Monaco.	Monaco	Muse%Ae d'Anthropologie Pre%Ahistorique de Monaco & Association de Pre%Ahistoire et de Spe%Ale%Aologie de Monaco
05448972	Montana Geological Society Guidebook to Annual Field Conference	Billings, MT, USA	Montana Geological Society
05489784	Report -- New Zealand Geological Survey	Wellington, New Zealand	New Zealand Geological Survey
05493927	Palaeontological Society of Japan, Special Papers = Nihon Koseibutsu Gekkai, Special Papers	Tokyo, Japan	University of Tokyo Press
05504082	Publications of the Nuttall Ornithological Club.	Cambridge, MA, USA	Museum of Comparative Zoology, Harvard University
05529352	Palaeontologia Jugoslavica	Zagreb, Yugoslavia	Jugoslavenska Akademija Znanosti i Umjetnosti -- Academia Scientiarum et Artium Slavorum Meridionalium
05529360	Journal of the Palaeontological Society of India	Lucknow, India	Palaeontological Society of India
0554288X	Plaster Jacket.	Gainesville, FL, USA	Florida Paleontological Society, Inc., Florida State Museum, University of Florida
05544068	Poeyana. Serie A	La Habana, Cuba	Instituto de Biologi%Aa, Academia de Ciencias de Cuba
05544076	Poeyana. Serie B	La Habana, Cuba	Instituto de Biologi%Aa, Academia de Ciencias
05557623	Panjab University, Research Bulletin	Chandigarh, India	Panjab University.
05557631	Research Bulletin of the Panjab University, Science	Chandigarh, India	Panjab University
05568099	Revue Roumanie de Ge%Aologie, Ge%Aophysique et Ge%Aographie, [Se%Arie]: Ge%Aographie	Bucharest, Romania	Academiei Republicii Socialiste Roma%Dnia.
05568102	Revue Roumaine de Ge%Aologie, Ge%Aophysique et Ge%Aographie, [Se%Arie]: Ge%Aologie	Bucharest, Romania	CARTIMEX
05603137	Slovensky%A Kras. Zborni%Ak Mu%Azea Slovenske%Aho Krasu a Ochrany Pri%Arody v Liptovskom Mikula%As%Ji.	Liptovsky%A Mikula%As%J, Czechoslovakia	Vydavatel'stvo Osveta
05605466	Bulletin de la Socie%Ate%A Ge%Aologique et Mine%Aralogique de Bretagne. Se%Arie C	Rennes, France	Socie%Ate%A Ge%Aologique et Mine%Aralogique de Bretagne
05609208	Handbook -- South Africa, Geological Survey	Pretoria, South Africa	Government Printer
0561077X	Bulletin -- South Texas Geological Society	San Antonio, TX, USA	South Texas Geological Society
05624452	Stuttgarter Beitra%Fge zur Naturkunde	Stuttgart, Germany	Staatliches Museum fu%Fr Naturkunde, Stuttgart
05676096	Studii si Cercetari de Geologie, Geofizica, Geografie. Seria Geologie	Bucharest, Romania	Academia Republicii Socialiste Romania
0567655X	Comptes Rendus Hebdomadaires des Se%Aances de l'Acade%Amie des Sciences, Se%Arie D: Sciences Naturelles	Paris, France	Gauthier-Villars.
05677505	Acta Geolo%Cgica Hispa%Cnica	Barcelona, Spain	Institut de Cie%Cncias de la Terra ''Jaume Almera'' (C.S.I.C.)
05677513	Acta Geolo%Agica Lilloana	Tucuman, Argentina	Ministerio de Cultura y Educacio%An. Fundacio%An Miguel Lillo. Universidad Nacional de Tucuman
05677920	Acta Palaeontologica Polonica	Warsaw, Poland	Polska Akademia Nauk, Zakl%Sad Paleozoologii
05685192	Izvestiya Akademii Nauk Moldavskoy SSR, Seriya Biologicheskikh i Khimicheskikh Nauk = Buletinul Akademiyey de Shtiintse a RSS Moldovenesht'	Kishinev, MSSR, USSR	Izdatel'stvo ``Shtiintsa''
05686156	Trudy Instituta Geologii, Komi Nauchnyy Tsentr, Ural'skoye Otdeleniye Rossiyskoy Akademii Nauk.	Syktyvkar, Russia	Komi Nauchnyy Tsentr UrO RAN SSSR
0568658X	Trudy Instituta Geologii i Geofiziki. Akademiya Nauk SSSR, Sibirskoye Otdeleniye	Novosibirsk, USSR	Izdatel'stvo ``Nauka'', Sibirskoye Otdeleniye
05701627	Annales de Pale%Aontologie, Verte%Abre%As	Paris, France	Masson et Cie
05701880	Annals of the Cape Provincial Museums (Natural History)	Grahamstown, South Africa	Cape Provincial Museums [and] the Albany Museum.
05706270	Arche%Aologia. Pre%Ahistoire & Arche%Aologie	Dijon, France	Arche%Aologia S. A.
05708966	Arheolos%Jki Vestnik = Acta Archaeologica	Ljubljana, Yugoslavia	Slovenska Akademija Znanosti in Umetnosti, Ins%Jtitut za Arkheologijo.
05771552	Me%Amoires du Centre de Recherches Anthropologiques, Pre%Ahistoriques et Ethnographiques	Algiers, Algeria	Centre de Recherches Anthropologiques, Pre%Ahistoriques et Ethnographiques
05781604	Zhongguo Gushengwu Zhi. Xin Bing Zhong [= Chung-kuo Ku-sheng-wu Chih. Hsin Ping Chung = Chinese Paleontological Annals. New 3rd Series] = Palaeontologia Sinica. New C Series	Beijing, China	.
05794706	Geological Survey of India, Miscellaneous Publication	Calcutta, India	Geological Survey of India
05803896	Myotis. Mitteilungsblatt fu%Fr Fledermauskundler	Bonn, Germany	Zoologisches Forschungsinstitut und Museum Alexander Koenig
05829747	The Sheffield University Geological Society Journal	Sheffield, England	The Sheffield University Geological Society
0583063X	Journal of the Faculty of Science, Shinshu University, [Shinshu Daigaku Rigakubu]	Matsumoto, Nagoya Prefecture, Japan	Shinshu University
08912963	Historical Biology. An International Journal of Paleobiology	London, England	Harwood Academic Publishers
05837510	Boleti%An de la Real Sociedad Espan%Eola de Historia Natural, Seccio%An Geolo%Agica	Madrid, Spain	Real Sociedad Espan%Eola de Historia Natural.
05837979	Bollettino della Societa%C Paleontologica Italiana	Modena, Italy	Societa%C Paleontologica Italiana.
05840244	Godishnik na Sofiyskiya Universitet Biologo-Geologo-Geografski Fakultet	Sofia, Bulgaria	``Nauka i Izkustvo'' Press.
05840287	Godishnik na Sofiyskaya Universitet Geologo-Geografski Fakultet	Sofia, Bulgaria	``Nauka i Izkustvo'' Press.
05842352	Annals of the Geological Survey, South Africa = Annale van die Geologiese Opname, Suid Afrika	Pretoria, South Africa	Republic of South Africa, Department of Mines
0585718X	Studies in Speleology	London, England	William Pengelly Cave Studies Trust.
05861535	Jordartsgeologiska Kartblad Skala 1:50,000. Serie Ae	Uppsala, Sweden	Sveriges Geologiska Underso%Fkning
05865581	Scanning Electron Microscopy	Chicago, IL, USA	SEM Inc.
05871239	Studi e Ricerche sui Giacimenti Terziari di Bolca	Verona, Italy	Museo Civico di Storia Naturale
05906741	Contributions to Geology, University of Wyoming, Special Paper	Laramie, WY, USA	The University of Wyoming, Department of Geology and Geophysics
05907403	Cumberland Geological Society, Proceedings	Whitehaven, England	Cumberland Geological Society
0704576X	Syllogeus	Ottawa, Canada	National Museum of Natural Sciences, National Museums of Canada
07062168	Canadian Geographic	Ottawa, Canada	Royal Canadian Geographical Society.
07072996	Geological Survey Paper (Geological Survery of Canada)	Ottawa, Canada	Geological Survey of Canada
07073887	Natural History Contributions	Regina, Canada	Saskatchewan Museum of Natural History
07146140	Revue Canadienne de Biologie Experimental	Montreal, Canada	Les Presses de l'Universite%A de Montreal
07160208	Revista Geolo%Agica de Chile	Santiago, Chile	Instituto de Investigaciones Geolo%Agicas
07203705	Berichte des Naturwissenschaftlichen Vereins fu%Fr Schwaben e. V	Augsburg, Germany	Naturwissenschaftlicher Verein fu%Fr Schwaben e. V.
0723791X	Sitzungsberichte -- O%Fsterreichische Akademie der Wissenschaften, Mathematisch-Naturwiss. Klasse, Abt. 1: Biologische Wiss. und Erdwiss.	Vienna, Austria/New York	Springer Verlag
07238428	Documenta Naturae. Forschungen aus den Naturwissenschaften	Munich	Germany
07244327	Forschungen und Berichte zur Vor- und Fru%Fhgeschichte in Baden-Wu%Frttemberg	Stuttgart, Germany	Komissionsverlag Konrad Theiss Verlag
